4.725818838720458048e-01,4.723629925975832422e-01,4.722145153748855129e-01,4.721320006510149603e-01,4.721096311804436341e-01,4.721828483768792939e-01,4.722560655733150092e-01,4.723292827697506691e-01,4.724704863984704462e-01,4.726319459960696689e-01,4.728063288920805185e-01,4.729872689371465988e-01,4.731693512967097837e-01,4.733439908405723817e-01,4.735186303844349798e-01,4.736774077348582801e-01,4.738200614638984898e-01,4.739424753564824844e-01,4.740408171942860349e-01,4.741118482793535982e-01,4.741532017064548077e-01,4.741635543020834009e-01,4.741426690277840694e-01,4.740913292324573369e-01,4.740112071742212385e-01
4.731941575437802472e-01,4.728569753553917288e-01,4.725919618937533540e-01,4.724395535615117936e-01,4.722646303553008629e-01,4.721922610569181944e-01,4.721722956644351932e-01,4.721974432890109208e-01,4.722600348624372835e-01,4.723523609497948805e-01,4.724669745790033293e-01,4.725969118828481363e-01,4.727358023503270279e-01,4.728778732199147572e-01,4.730346163341194732e-01,4.731510695675010258e-01,4.732730835607395492e-01,4.733800662131107950e-01,4.734687237385101777e-01,4.735364431337604207e-01,4.735813821559463066e-01,4.736025114322397478e-01,4.735996035396806136e-01,4.735731801206843339e-01,4.735970170259045653e-01
4.738904256226872391e-01,4.734365807323461794e-01,4.730943746591765309e-01,4.727471064720086824e-01,4.725062456826304991e-01,4.723291148785024318e-01,4.722102596023117216e-01,4.721434124665145893e-01,4.721217430741268539e-01,4.721381296887394163e-01,4.721973991206998567e-01,4.722566685526602970e-01,4.723452772241481523e-01,4.724451236673035681e-01,4.725506022838039111e-01,4.726566542314406538e-01,4.727587908953945206e-01,4.728531249723891827e-01,4.729364074491809733e-01,4.729982991863254660e-01,4.730601909234699587e-01,4.730975900036593629e-01,4.731177014972498540e-01,4.731205836454625002e-01,4.731828268775878366e-01
4.746872123612777550e-01,4.740903743994273611e-01,4.735967874245997078e-01,4.732122278326889031e-01,4.728276682407780429e-01,4.725465573261073415e-01,4.723288558989399144e-01,4.721692540757187473e-01,4.720617654041039390e-01,4.719999548249831922e-01,4.719771722135083225e-01,4.720245082645155854e-01,4.720222914397440017e-01,4.720776101310777961e-01,4.721470397460444390e-01,4.722254034058433469e-01,4.723080828174540113e-01,4.724290619452913287e-01,4.725094006867720520e-01,4.725695433335819207e-01,4.726105705983340011e-01,4.726666164265572179e-01,4.727118921882821345e-01,4.727458967893582997e-01,4.727686367292710523e-01
4.754839990998682708e-01,4.748052742656383440e-01,4.742016300812146312e-01,4.736731745837992613e-01,4.732187080736275364e-01,4.728661278350624886e-01,4.725210538149987038e-01,4.722992450169568590e-01,4.720774362189150142e-01,4.719377159343942085e-01,4.718447542611145518e-01,4.717923479763708738e-01,4.717743388851768915e-01,4.717847716818550641e-01,4.718555059505689098e-01,4.719067354567646477e-01,4.719326003318490836e-01,4.720049989181934746e-01,4.720823939243631862e-01,4.721616519532306766e-01,4.722401708327773617e-01,4.723158658251735420e-01,4.723871533466196815e-01,4.724529341053098630e-01,4.726931452409899315e-01
4.763670171410421261e-01,4.755834726749083585e-01,4.748755060949373386e-01,4.742239425287265719e-01,4.736672660466859641e-01,4.731856983440176356e-01,4.727766590351534792e-01,4.724688975735240604e-01,4.721611361118946970e-01,4.719452834697493993e-01,4.717835874932682638e-01,4.716703421345701530e-01,4.716330826884885252e-01,4.715661388224179906e-01,4.715639721550933805e-01,4.715880675076860040e-01,4.716695543282498626e-01,4.716961944856801758e-01,4.717718785821641281e-01,4.718571635645546491e-01,4.719490092852580698e-01,4.720448269828240728e-01,4.722154587342773380e-01,4.723462417057220919e-01,4.726176537527089216e-01
4.772500351822160369e-01,4.763616710841783730e-01,4.755493821086600459e-01,4.748548231354637883e-01,4.741602641622674752e-01,4.735836558221620529e-01,4.730837972684306392e-01,4.726579570698024590e-01,4.723025313047417018e-01,4.720132098781139596e-01,4.717851503776707700e-01,4.716131528174262177e-01,4.714918264918001589e-01,4.714157404403050422e-01,4.714101024962043529e-01,4.713781038000614543e-01,4.714065083246505861e-01,4.714927618926683106e-01,4.715349286671696727e-01,4.716268681120430184e-01,4.717662626034697659e-01,4.718488526471389943e-01,4.720437641219349389e-01,4.722395493061343208e-01,4.725421622644278008e-01
4.781583331359214872e-01,4.771736662613784152e-01,4.762637932138910624e-01,4.754739980507269870e-01,4.746842028875629671e-01,4.740166318232453824e-01,4.734298409069524483e-01,4.729219056564227808e-01,4.725261395818134424e-01,4.721303735072041596e-01,4.718388811696914709e-01,4.716107818260561468e-01,4.714677007051539803e-01,4.713246195842518693e-01,4.712562328373153253e-01,4.712308169400504787e-01,4.712434262356206549e-01,4.712893292996563899e-01,4.713640519671821738e-01,4.714737839444318457e-01,4.715835159216814620e-01,4.717208163131684784e-01,4.718720695095924844e-01,4.721328569065464942e-01,4.724666707761467910e-01
4.790666310896268820e-01,4.779881377556493560e-01,4.769858663755071060e-01,4.761211059787349154e-01,4.752273164733336053e-01,4.744714104518041875e-01,4.738019507582479917e-01,4.732159603394341940e-01,4.727113075770145723e-01,4.723223390454240889e-01,4.719333705138336610e-01,4.716521786444443087e-01,4.714368148002472392e-01,4.713103870376741389e-01,4.711839592751010941e-01,4.711364290792300902e-01,4.711348354914657865e-01,4.711743130929355039e-01,4.712501653809435531e-01,4.713717146546932968e-01,4.714932639284429849e-01,4.716522349217681653e-01,4.718310446794319324e-01,4.720261645069587231e-01,4.723911792878656701e-01
4.799548600313521818e-01,4.787899552054937780e-01,4.777010020336179830e-01,4.766932486731345064e-01,4.757704300591042434e-01,4.749348242507798745e-01,4.741873503936773204e-01,4.735276950138682661e-01,4.729662244743567667e-01,4.724760199668133209e-01,4.720570814912378732e-01,4.717260710922231426e-01,4.714803513329128837e-01,4.712969379106876078e-01,4.711521905186333292e-01,4.710846251772360382e-01,4.710706384840222527e-01,4.711052573218330597e-01,4.712024358289039760e-01,4.713008845295183491e-01,4.714726238324719043e-01,4.716340398993847938e-01,4.718411514684318631e-01,4.720697011948528088e-01,4.723156877995846048e-01
