7.260325026957330230e-02,8.054340610804425205e-02,9.183227518845912818e-02,1.067291671357111227e-01,1.252203679803209346e-01,1.469205477698217188e-01,1.686207275593224753e-01,1.877196164565574088e-01,1.995098216753692366e-01,2.012826587384988763e-01,1.936991284993943296e-01,1.802156447730524080e-01,1.649507222735610845e-01,1.510541595028285500e-01,1.403722640403369248e-01
5.897766178862293152e-02,6.319768783318667482e-02,7.383885816540465552e-02,8.300972177445278821e-02,8.645455704529710073e-02,9.603747420333375029e-02,1.056203913613704137e-01,1.130528647062419567e-01,1.155284587416384456e-01,1.180040527770349484e-01,1.142930505405914121e-01,1.105820483041478619e-01,1.199547981923998197e-01,1.000787404022409344e-01,9.661978803832095564e-02
5.049661608318587597e-02,5.250935434623548587e-02,5.584544114235017592e-02,6.055564095484421150e-02,6.526584076733825401e-02,7.538471280009645392e-02,8.166079735619463653e-02,7.866681916694702459e-02,7.972682630241820223e-02,8.078683343788937987e-02,8.359969704169072091e-02,8.165704393280710793e-02,7.495887411123855482e-02,7.307902271122328208e-02,7.231493279709848288e-02
4.534181719093466345e-02,4.638315646780627466e-02,4.742449574467788587e-02,4.974293239267690847e-02,5.248339754436209120e-02,5.526790627158065933e-02,5.770120335101887321e-02,5.943931245541128616e-02,6.027583871618472089e-02,6.020550692641082891e-02,5.943020938303492096e-02,5.834899530739593582e-02,5.726778123175695068e-02,5.676320375729924234e-02,5.723698300544075718e-02
4.255715916875869170e-02,4.192915616044987775e-02,4.255169389785345979e-02,4.317423163525703489e-02,4.448727806535063972e-02,4.580032449544424455e-02,4.693026374517651755e-02,4.764722645616075586e-02,4.785595495759354528e-02,4.759273163361731063e-02,4.699034074988314019e-02,4.638794986614896976e-02,4.790548009957409231e-02,4.794140233872686008e-02,4.731552934581928493e-02
4.241109500931575238e-02,4.000560750608195271e-02,3.930298536352863636e-02,3.920983331273803635e-02,3.945842303636390436e-02,3.981151064714755217e-02,4.007477492390699308e-02,4.011925760783488504e-02,3.990194732334653716e-02,3.947328967525243898e-02,3.896725712283746756e-02,3.875521804511435076e-02,3.854317896739123395e-02,3.911960092015447088e-02,4.060175558491666004e-02
4.226503084987281306e-02,3.969943799238185439e-02,3.809882189785229745e-02,3.714024676074543369e-02,3.656348712205757800e-02,3.615930100518519735e-02,3.668132972180990214e-02,3.531425153621511881e-02,3.573442772025565983e-02,3.490317786833563307e-02,3.366933581258968466e-02,3.403914559154673503e-02,3.440895537050377845e-02,3.516153599143064662e-02,3.604785668091326639e-02
4.437984189084553249e-02,4.081733078581971375e-02,3.833439190823750842e-02,3.722552795694886174e-02,3.526820542317753160e-02,3.490059368512646309e-02,3.328788451971281814e-02,3.240670892373310324e-02,3.156690811716478251e-02,3.091354998027386752e-02,3.026019184338295254e-02,3.026746180849963774e-02,3.027473177361632642e-02,3.120347106270681889e-02,3.304945233219323819e-02
4.798571357929024700e-02,4.330273302699683829e-02,3.988158401997377034e-02,3.731080915315228980e-02,3.590057460867178418e-02,3.364188636506772884e-02,3.220904788512215372e-02,3.101184027478822575e-02,2.981463266445430124e-02,2.889106306585396966e-02,2.824851357219536341e-02,2.827138146678068176e-02,2.829424936136600358e-02,2.930077599508934191e-02,3.308308160937291353e-02
5.322121759179161693e-02,4.721333295842417010e-02,4.273199822269896364e-02,3.928320783032750174e-02,3.653294379416603677e-02,3.425777035343138821e-02,3.231927486099994695e-02,3.064875011734798441e-02,2.923513124009916725e-02,2.811358122023668860e-02,2.784245474343783125e-02,2.706013406924041506e-02,2.735641657225646589e-02,2.840752116291664353e-02,3.311671088655258194e-02
6.036399559506377271e-02,5.367569873170338624e-02,4.698740186834299282e-02,4.253401426149570203e-02,3.896335073754937650e-02,3.601571617063793057e-02,3.353286509960145406e-02,3.143359905908085783e-02,3.007089221073427215e-02,2.882876377662973652e-02,2.743639591468029909e-02,2.705961428198356417e-02,2.733055183377426992e-02,2.840420357096695020e-02,3.315034016373225034e-02
6.988639451271168312e-02,6.016189624733165459e-02,5.287488618591302397e-02,4.721927297963552511e-02,4.269088959183511833e-02,3.897203563794467140e-02,3.649518479445385682e-02,3.328279581752243560e-02,3.141337107527261002e-02,2.954394633302278445e-02,2.844675748594259132e-02,2.795446891821512167e-02,2.817400153953810577e-02,2.925439394632303736e-02,3.318396944091192569e-02
8.257245132973264901e-02,7.007049487725894310e-02,6.079245983113899798e-02,5.363659946228797881e-02,4.794007622281046266e-02,4.329556163341216624e-02,3.945750448930625959e-02,3.628877657131792528e-02,3.433459293160538717e-02,3.238040929189283518e-02,3.042622565218029360e-02,2.977937799427349264e-02,2.992072223084847951e-02,3.156916047447003854e-02,3.321759871809159409e-02
9.975936512438823844e-02,8.336432836595818185e-02,7.140505051729001407e-02,6.325471755092500203e-02,5.510438458455998306e-02,4.929884231363879793e-02,4.454598683313681223e-02,4.216729921967742739e-02,3.978861160621804255e-02,3.740992399275865771e-02,3.503123637929927287e-02,3.265254876583988802e-02,3.268420337571137368e-02,3.374065503714839681e-02,3.604163621640821269e-02
1.238647199313935854e-01,1.016330218229191257e-01,8.584106065757239612e-02,7.402603272867581963e-02,6.987590892198294878e-02,6.572578511529007794e-02,6.157566130859721404e-02,5.742553750190435014e-02,5.327541369521147929e-02,4.912528988851860845e-02,4.497516608182575149e-02,4.082504227513288064e-02,3.667491846844000980e-02,3.769951983411457680e-02,4.009593626482168410e-02
